Fips,Location,Coverage Type,Race / Ethnicity,TimeFrame,Data Type,Data,MOE
8,Colorado,Medicare,African-American / Black,2012,Percent,0.09666,0.013506
8,Colorado,Medicare,African-American / Black,2012,Number,18636,
8,Colorado,Employer,African-American / Black,2012,Percent,0.45115,0.040378
8,Colorado,Employer,African-American / Black,2012,Number,86983,
8,Colorado,Medicaid/CHIP,African-American / Black,2012,Percent,0.2685,0.038399
8,Colorado,Medicaid/CHIP,African-American / Black,2012,Number,51767,
8,Colorado,Individual,African-American / Black,2012,Percent,0.02728,0.010561
8,Colorado,Individual,African-American / Black,2012,Number,5259,
8,Colorado,Uninsured,African-American / Black,2012,Percent,0.15641,0.031229
8,Colorado,Uninsured,African-American / Black,2012,Number,30157,
8,Colorado,Insured,Asian,2012,Percent,0.87184,0.031695
8,Colorado,Insured,Asian,2012,Number,127676,
8,Colorado,Public,Asian,2012,Percent,0.20322,0.03439
8,Colorado,Public,Asian,2012,Number,29760,
8,Colorado,Private,Asian,2012,Percent,0.66862,0.03938
8,Colorado,Private,Asian,2012,Number,97916,
8,Colorado,Medicare,Asian,2012,Percent,0.08653,0.011621
8,Colorado,Medicare,Asian,2012,Number,12671,
8,Colorado,Employer,Asian,2012,Percent,0.56975,0.046409
8,Colorado,Employer,Asian,2012,Number,83436,
8,Colorado,Medicaid/CHIP,Asian,2012,Percent,0.11669,0.035468
8,Colorado,Medicaid/CHIP,Asian,2012,Number,17089,
8,Colorado,Individual,Asian,2012,Percent,0.09888,0.027095
8,Colorado,Individual,Asian,2012,Number,14480,
8,Colorado,Uninsured,Asian,2012,Percent,0.12816,0.031695
8,Colorado,Uninsured,Asian,2012,Number,18768,
8,Colorado,Insured,Other / Multiple Races,2012,Percent,0.8285,0.02374
8,Colorado,Insured,Other / Multiple Races,2012,Number,118996,
8,Colorado,Public,Other / Multiple Races,2012,Percent,0.19975,0.032013
8,Colorado,Public,Other / Multiple Races,2012,Number,28690,
8,Colorado,Private,Other / Multiple Races,2012,Percent,0.62875,0.0354
8,Colorado,Private,Other / Multiple Races,2012,Number,90306,
8,Colorado,Medicare,Other / Multiple Races,2012,Percent,0.05773,0.014309
8,Colorado,Medicare,Other / Multiple Races,2012,Number,8291,
8,Colorado,Employer,Other / Multiple Races,2012,Percent,0.56389,0.031288
8,Colorado,Employer,Other / Multiple Races,2012,Number,80990,
8,Colorado,Medicaid/CHIP,Other / Multiple Races,2012,Percent,0.14203,0.030977
8,Colorado,Medicaid/CHIP,Other / Multiple Races,2012,Number,20399,
8,Colorado,Individual,Other / Multiple Races,2012,Percent,0.06486,0.017417
8,Colorado,Individual,Other / Multiple Races,2012,Number,9316,
8,Colorado,Uninsured,Other / Multiple Races,2012,Percent,0.1715,0.02374
8,Colorado,Uninsured,Other / Multiple Races,2012,Number,24632,
9,Connecticut,Insured,Hispanic / Latino,2012,Percent,0.79464,0.019214
9,Connecticut,Insured,Hispanic / Latino,2012,Number,399667,
9,Connecticut,Public,Hispanic / Latino,2012,Percent,0.41616,0.026543
9,Connecticut,Public,Hispanic / Latino,2012,Number,209311,
9,Connecticut,Private,Hispanic / Latino,2012,Percent,0.37848,0.02544
9,Connecticut,Private,Hispanic / Latino,2012,Number,190356,
9,Connecticut,Medicare,Hispanic / Latino,2012,Percent,0.06437,0.007108
9,Connecticut,Medicare,Hispanic / Latino,2012,Number,32374,
9,Connecticut,Employer,Hispanic / Latino,2012,Percent,0.36135,0.025659
9,Connecticut,Employer,Hispanic / Latino,2012,Number,181743,
9,Connecticut,Medicaid/CHIP,Hispanic / Latino,2012,Percent,0.3518,0.025294
9,Connecticut,Medicaid/CHIP,Hispanic / Latino,2012,Number,176937,
9,Connecticut,Individual,Hispanic / Latino,2012,Percent,0.01713,0.004702
9,Connecticut,Individual,Hispanic / Latino,2012,Number,8613,
9,Connecticut,Uninsured,Hispanic / Latino,2012,Percent,0.20536,0.019214
9,Connecticut,Uninsured,Hispanic / Latino,2012,Number,103287,
9,Connecticut,Insured,White,2012,Percent,0.93841,0.004596
9,Connecticut,Insured,White,2012,Number,2331558,
9,Connecticut,Public,White,2012,Percent,0.25697,0.006679
9,Connecticut,Public,White,2012,Number,638456,
9,Connecticut,Private,White,2012,Percent,0.68144,0.007568
9,Connecticut,Private,White,2012,Number,1693102,
9,Connecticut,Medicare,White,2012,Percent,0.18945,0.00239
9,Connecticut,Medicare,White,2012,Number,470714,
9,Connecticut,Employer,White,2012,Percent,0.62837,0.008395
9,Connecticut,Employer,White,2012,Number,1561240,
9,Connecticut,Medicaid/CHIP,White,2012,Percent,0.06751,0.005961
9,Connecticut,Medicaid/CHIP,White,2012,Number,167742,
9,Connecticut,Individual,White,2012,Percent,0.05307,0.004078
9,Connecticut,Individual,White,2012,Number,131862,
9,Connecticut,Uninsured,White,2012,Percent,0.06159,0.004596
9,Connecticut,Uninsured,White,2012,Number,153032,
9,Connecticut,Insured,African-American / Black,2012,Percent,0.85826,0.021325
9,Connecticut,Insured,African-American / Black,2012,Number,287011,
9,Connecticut,Public,African-American / Black,2012,Percent,0.37491,0.026315
9,Connecticut,Public,African-American / Black,2012,Number,125374,
9,Connecticut,Private,African-American / Black,2012,Percent,0.48335,0.032185
9,Connecticut,Private,African-American / Black,2012,Number,161637,
9,Connecticut,Medicare,African-American / Black,2012,Percent,0.1209,0.008745
9,Connecticut,Medicare,African-American / Black,2012,Number,40431,
9,Connecticut,Employer,African-American / Black,2012,Percent,0.45686,0.030584
9,Connecticut,Employer,African-American / Black,2012,Number,152777,
9,Connecticut,Medicaid/CHIP,African-American / Black,2012,Percent,0.25401,0.024769
9,Connecticut,Medicaid/CHIP,African-American / Black,2012,Number,84943,
9,Connecticut,Individual,African-American / Black,2012,Percent,0.0265,0.008684
9,Connecticut,Individual,African-American / Black,2012,Number,8860,
9,Connecticut,Uninsured,African-American / Black,2012,Percent,0.14174,0.021325
9,Connecticut,Uninsured,African-American / Black,2012,Number,47398,
9,Connecticut,Insured,Asian,2012,Percent,0.88763,0.030663
9,Connecticut,Insured,Asian,2012,Number,128631,
9,Connecticut,Public,Asian,2012,Percent,0.12616,0.024486
9,Connecticut,Public,Asian,2012,Number,18282,
9,Connecticut,Private,Asian,2012,Percent,0.76147,0.03773
9,Connecticut,Private,Asian,2012,Number,110349,
9,Connecticut,Medicare,Asian,2012,Percent,0.05932,0.010706
9,Connecticut,Medicare,Asian,2012,Number,8597,
9,Connecticut,Employer,Asian,2012,Percent,0.69787,0.039859
9,Connecticut,Employer,Asian,2012,Number,101132,
9,Connecticut,Medicaid/CHIP,Asian,2012,Percent,0.06683,0.020389
9,Connecticut,Medicaid/CHIP,Asian,2012,Number,9685,
9,Connecticut,Individual,Asian,2012,Percent,0.0636,0.01398
9,Connecticut,Individual,Asian,2012,Number,9217,
9,Connecticut,Uninsured,Asian,2012,Percent,0.11238,0.030663
9,Connecticut,Uninsured,Asian,2012,Number,16285,
9,Connecticut,Insured,Other / Multiple Races,2012,Percent,0.90842,0.038239
9,Connecticut,Insured,Other / Multiple Races,2012,Number,69169,
9,Connecticut,Public,Other / Multiple Races,2012,Percent,0.27738,0.045051
9,Connecticut,Public,Other / Multiple Races,2012,Number,21120,
9,Connecticut,Private,Other / Multiple Races,2012,Percent,0.63105,0.057535
9,Connecticut,Private,Other / Multiple Races,2012,Number,48049,
9,Connecticut,Medicare,Other / Multiple Races,2012,Percent,0.06408,0.020765
9,Connecticut,Medicare,Other / Multiple Races,2012,Number,4879,
9,Connecticut,Employer,Other / Multiple Races,2012,Percent,0.57979,0.061286
9,Connecticut,Employer,Other / Multiple Races,2012,Number,44146,
9,Connecticut,Medicaid/CHIP,Other / Multiple Races,2012,Percent,0.2133,0.04209
9,Connecticut,Medicaid/CHIP,Other / Multiple Races,2012,Number,16241,
9,Connecticut,Individual,Other / Multiple Races,2012,Percent,0.05126,0.024204
9,Connecticut,Individual,Other / Multiple Races,2012,Number,3903,
9,Connecticut,Uninsured,Other / Multiple Races,2012,Percent,0.09158,0.038239
9,Connecticut,Uninsured,Other / Multiple Races,2012,Number,6973,
10,Delaware,Insured,Hispanic / Latino,2012,Percent,0.78443,0.058358
10,Delaware,Insured,Hispanic / Latino,2012,Number,61231,
10,Delaware,Public,Hispanic / Latino,2012,Percent,0.34993,0.0619
10,Delaware,Public,Hispanic / Latino,2012,Number,27315,
10,Delaware,Private,Hispanic / Latino,2012,Percent,0.4345,0.072363
10,Delaware,Private,Hispanic / Latino,2012,Number,33916,
10,Delaware,Medicare,Hispanic / Latino,2012,Percent,0.04379,0.013023
10,Delaware,Medicare,Hispanic / Latino,2012,Number,3418,
10,Delaware,Employer,Hispanic / Latino,2012,Percent,0.42039,0.072017
10,Delaware,Employer,Hispanic / Latino,2012,Number,32815,
10,Delaware,Medicaid/CHIP,Hispanic / Latino,2012,Percent,0.30614,0.06047
10,Delaware,Medicaid/CHIP,Hispanic / Latino,2012,Number,23897,
10,Delaware,Individual,Hispanic / Latino,2012,Percent,0.01411,0.012393
10,Delaware,Individual,Hispanic / Latino,2012,Number,1101,
10,Delaware,Uninsured,Hispanic / Latino,2012,Percent,0.21557,0.058358
10,Delaware,Uninsured,Hispanic / Latino,2012,Number,16827,
10,Delaware,Insured,White,2012,Percent,0.93341,0.011977
10,Delaware,Insured,White,2012,Number,544961,
10,Delaware,Public,White,2012,Percent,0.31861,0.017169
10,Delaware,Public,White,2012,Number,186017,
10,Delaware,Private,White,2012,Percent,0.6148,0.018363
10,Delaware,Private,White,2012,Number,358944,
10,Delaware,Medicare,White,2012,Percent,0.21329,0.004932
10,Delaware,Medicare,White,2012,Number,124527,
10,Delaware,Employer,White,2012,Percent,0.57211,0.018663
10,Delaware,Employer,White,2012,Number,334016,
10,Delaware,Medicaid/CHIP,White,2012,Percent,0.10532,0.016282
10,Delaware,Medicaid/CHIP,White,2012,Number,61490,
10,Delaware,Individual,White,2012,Percent,0.0427,0.008278
10,Delaware,Individual,White,2012,Number,24928,
10,Delaware,Uninsured,White,2012,Percent,0.06659,0.011977
10,Delaware,Uninsured,White,2012,Number,38876,
10,Delaware,Insured,African-American / Black,2012,Percent,0.92194,0.018654
10,Delaware,Insured,African-American / Black,2012,Number,171631,
10,Delaware,Public,African-American / Black,2012,Percent,0.36474,0.033687
10,Delaware,Public,African-American / Black,2012,Number,67901,
10,Delaware,Private,African-American / Black,2012,Percent,0.5572,0.039034
10,Delaware,Private,African-American / Black,2012,Number,103730,
10,Delaware,Medicare,African-American / Black,2012,Percent,0.13398,0.010065
10,Delaware,Medicare,African-American / Black,2012,Number,24942,
10,Delaware,Employer,African-American / Black,2012,Percent,0.5247,0.040518
10,Delaware,Employer,African-American / Black,2012,Number,97679,
10,Delaware,Medicaid/CHIP,African-American / Black,2012,Percent,0.23076,0.031769
10,Delaware,Medicaid/CHIP,African-American / Black,2012,Number,42959,
10,Delaware,Individual,African-American / Black,2012,Percent,0.0325,0.015343
10,Delaware,Individual,African-American / Black,2012,Number,6051,
10,Delaware,Uninsured,African-American / Black,2012,Percent,0.07806,0.018654
10,Delaware,Uninsured,African-American / Black,2012,Number,14532,
10,Delaware,Insured,Asian,2012,Percent,0.83587,0.075589
10,Delaware,Insured,Asian,2012,Number,25087,
10,Delaware,Public,Asian,2012,Percent,0.18189,0.059632
10,Delaware,Public,Asian,2012,Number,5459,
10,Delaware,Private,Asian,2012,Percent,0.65398,0.087473
10,Delaware,Private,Asian,2012,Number,19628,
10,Delaware,Medicare,Asian,2012,Percent,0.09319,0.039973
10,Delaware,Medicare,Asian,2012,Number,2797,
10,Delaware,Employer,Asian,2012,Percent,0.60224,0.09055
10,Delaware,Employer,Asian,2012,Number,18075,
10,Delaware,Medicaid/CHIP,Asian,2012,Percent,0.0887,0.052752
10,Delaware,Medicaid/CHIP,Asian,2012,Number,2662,
10,Delaware,Individual,Asian,2012,Percent,0.05174,0.030045
10,Delaware,Individual,Asian,2012,Number,1553,
10,Delaware,Uninsured,Asian,2012,Percent,0.16413,0.075589
10,Delaware,Uninsured,Asian,2012,Number,4926,
10,Delaware,Insured,Other / Multiple Races,2012,Percent,0.94196,0.032159
10,Delaware,Insured,Other / Multiple Races,2012,Number,25871,
10,Delaware,Public,Other / Multiple Races,2012,Percent,0.32103,0.101922
10,Delaware,Public,Other / Multiple Races,2012,Number,8817,
10,Delaware,Private,Other / Multiple Races,2012,Percent,0.62094,0.105523
10,Delaware,Private,Other / Multiple Races,2012,Number,17054,
10,Delaware,Medicare,Other / Multiple Races,2012,Percent,0.06914,0.043285
10,Delaware,Medicare,Other / Multiple Races,2012,Number,1899,
10,Delaware,Employer,Other / Multiple Races,2012,Percent,0.60382,0.106928
10,Delaware,Employer,Other / Multiple Races,2012,Number,16584,
10,Delaware,Medicaid/CHIP,Other / Multiple Races,2012,Percent,0.25188,0.10556
10,Delaware,Medicaid/CHIP,Other / Multiple Races,2012,Number,6918,
10,Delaware,Individual,Other / Multiple Races,2012,Percent,0.01711,0.020921
10,Delaware,Individual,Other / Multiple Races,2012,Number,470,
10,Delaware,Uninsured,Other / Multiple Races,2012,Percent,0.05804,0.032159
10,Delaware,Uninsured,Other / Multiple Races,2012,Number,1594,
11,Dist. of Columbia,Insured,Hispanic / Latino,2012,Percent,0.88397,0.037375
11,Dist. of Columbia,Insured,Hispanic / Latino,2012,Number,55493,
11,Dist. of Columbia,Public,Hispanic / Latino,2012,Percent,0.35035,0.061317
11,Dist. of Columbia,Public,Hispanic / Latino,2012,Number,21994,
11,Dist. of Columbia,Private,Hispanic / Latino,2012,Percent,0.53362,0.067606
11,Dist. of Columbia,Private,Hispanic / Latino,2012,Number,33499,
11,Dist. of Columbia,Medicare,Hispanic / Latino,2012,Percent,0.05741,0.010916
11,Dist. of Columbia,Medicare,Hispanic / Latino,2012,Number,3604,
11,Dist. of Columbia,Employer,Hispanic / Latino,2012,Percent,0.48051,0.066002
11,Dist. of Columbia,Employer,Hispanic / Latino,2012,Number,30165,
11,Dist. of Columbia,Medicaid/CHIP,Hispanic / Latino,2012,Percent,0.29294,0.057861
11,Dist. of Columbia,Medicaid/CHIP,Hispanic / Latino,2012,Number,18390,
11,Dist. of Columbia,Individual,Hispanic / Latino,2012,Percent,0.05311,0.020985
11,Dist. of Columbia,Individual,Hispanic / Latino,2012,Number,3334,
11,Dist. of Columbia,Uninsured,Hispanic / Latino,2012,Percent,0.11603,0.037375
11,Dist. of Columbia,Uninsured,Hispanic / Latino,2012,Number,7284,
11,Dist. of Columbia,Insured,White,2012,Percent,0.97897,0.008225
11,Dist. of Columbia,Insured,White,2012,Number,217053,
11,Dist. of Columbia,Public,White,2012,Percent,0.10799,0.008052
11,Dist. of Columbia,Public,White,2012,Number,23942,
11,Dist. of Columbia,Private,White,2012,Percent,0.87099,0.010979
11,Dist. of Columbia,Private,White,2012,Number,193111,
11,Dist. of Columbia,Medicare,White,2012,Percent,0.09753,0.005394
11,Dist. of Columbia,Medicare,White,2012,Number,21624,
11,Dist. of Columbia,Employer,White,2012,Percent,0.78838,0.018297
11,Dist. of Columbia,Employer,White,2012,Number,174796,
11,Dist. of Columbia,Medicaid/CHIP,White,2012,Percent,0.01046,0.005482
11,Dist. of Columbia,Medicaid/CHIP,White,2012,Number,2318,
11,Dist. of Columbia,Individual,White,2012,Percent,0.08261,0.015659
11,Dist. of Columbia,Individual,White,2012,Number,18315,
11,Dist. of Columbia,Uninsured,White,2012,Percent,0.02103,0.008225
11,Dist. of Columbia,Uninsured,White,2012,Number,4662,
11,Dist. of Columbia,Insured,African-American / Black,2012,Percent,0.93465,0.011141
11,Dist. of Columbia,Insured,African-American / Black,2012,Number,283119,
11,Dist. of Columbia,Public,African-American / Black,2012,Percent,0.49354,0.02837
11,Dist. of Columbia,Public,African-American / Black,2012,Number,149499,
11,Dist. of Columbia,Private,African-American / Black,2012,Percent,0.44112,0.027528
11,Dist. of Columbia,Private,African-American / Black,2012,Number,133620,
11,Dist. of Columbia,Medicare,African-American / Black,2012,Percent,0.15901,0.009084
11,Dist. of Columbia,Medicare,African-American / Black,2012,Number,48165,
11,Dist. of Columbia,Employer,African-American / Black,2012,Percent,0.40064,0.028663
11,Dist. of Columbia,Employer,African-American / Black,2012,Number,121360,
11,Dist. of Columbia,Medicaid/CHIP,African-American / Black,2012,Percent,0.33453,0.027525
11,Dist. of Columbia,Medicaid/CHIP,African-American / Black,2012,Number,101334,
11,Dist. of Columbia,Individual,African-American / Black,2012,Percent,0.04047,0.010017
11,Dist. of Columbia,Individual,African-American / Black,2012,Number,12260,
11,Dist. of Columbia,Uninsured,African-American / Black,2012,Percent,0.06535,0.011141
11,Dist. of Columbia,Uninsured,African-American / Black,2012,Number,19795,
11,Dist. of Columbia,Insured,Asian,2012,Percent,0.89832,0.07349
11,Dist. of Columbia,Insured,Asian,2012,Number,19888,
11,Dist. of Columbia,Public,Asian,2012,Percent,0.10439,0.042845
11,Dist. of Columbia,Public,Asian,2012,Number,2311,
11,Dist. of Columbia,Private,Asian,2012,Percent,0.79394,0.068762
11,Dist. of Columbia,Private,Asian,2012,Number,17577,
11,Dist. of Columbia,Medicare,Asian,2012,Percent,0.05696,0.026705
11,Dist. of Columbia,Medicare,Asian,2012,Number,1261,
11,Dist. of Columbia,Employer,Asian,2012,Percent,0.64059,0.083977
11,Dist. of Columbia,Employer,Asian,2012,Number,14182,
11,Dist. of Columbia,Medicaid/CHIP,Asian,2012,Percent,0.04743,0.035266
11,Dist. of Columbia,Medicaid/CHIP,Asian,2012,Number,1050,
11,Dist. of Columbia,Individual,Asian,2012,Percent,0.15335,0.066779
11,Dist. of Columbia,Individual,Asian,2012,Number,3395,
11,Dist. of Columbia,Uninsured,Asian,2012,Percent,0.10168,0.07349
11,Dist. of Columbia,Uninsured,Asian,2012,Number,2251,
11,Dist. of Columbia,Insured,Other / Multiple Races,2012,Percent,0.99035,0.017837
11,Dist. of Columbia,Insured,Other / Multiple Races,2012,Number,15083,
11,Dist. of Columbia,Public,Other / Multiple Races,2012,Percent,0.16284,0.100372
11,Dist. of Columbia,Public,Other / Multiple Races,2012,Number,2480,
11,Dist. of Columbia,Private,Other / Multiple Races,2012,Percent,0.82751,0.10259
11,Dist. of Columbia,Private,Other / Multiple Races,2012,Number,12603,
11,Dist. of Columbia,Medicare,Other / Multiple Races,2012,Percent,0.05095,0.034375
11,Dist. of Columbia,Medicare,Other / Multiple Races,2012,Number,776,
11,Dist. of Columbia,Employer,Other / Multiple Races,2012,Percent,0.71766,0.116793
11,Dist. of Columbia,Employer,Other / Multiple Races,2012,Number,10930,
11,Dist. of Columbia,Medicaid/CHIP,Other / Multiple Races,2012,Percent,0.11188,0.086226
11,Dist. of Columbia,Medicaid/CHIP,Other / Multiple Races,2012,Number,1704,
11,Dist. of Columbia,Individual,Other / Multiple Races,2012,Percent,0.10985,0.078105
11,Dist. of Columbia,Individual,Other / Multiple Races,2012,Number,1673,
11,Dist. of Columbia,Uninsured,Other / Multiple Races,2012,Percent,0.00965,0.017837
11,Dist. of Columbia,Uninsured,Other / Multiple Races,2012,Number,147,
12,Florida,Insured,Hispanic / Latino,2012,Percent,0.6822,0.006776
12,Florida,Insured,Hispanic / Latino,2012,Number,3031961,
12,Florida,Public,Hispanic / Latino,2012,Percent,0.299,0.007325
12,Florida,Public,Hispanic / Latino,2012,Number,1328862,
12,Florida,Private,Hispanic / Latino,2012,Percent,0.3832,0.008125
12,Florida,Private,Hispanic / Latino,2012,Number,1703099,
